entity_id,entity_name,group_id,date,signal_type,severity,severity_rule,magnitude,magnitude_unit,detail,source_doc,source_page,evidence_text,valid_from,valid_to
N_凌源钢铁国际贸易有限公司,凌源钢铁国际贸易有限公司,,2022-08-31,credit_exposure,low,为子公司担保=low,70000.0,万元,guarantee_limit → 凌源钢铁股份有限公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_010_600231_guarantee_backtest.json,1,公司的全资子公司国贸公司拟为公司向盛京银行朝阳分行申请期限为2 年、最高余额在人民币7 亿元内的综合授信提供连带责任保证担保,2022-08-31,2023-08-31
600231,凌源钢铁股份有限公司,G_ANSTEEL,2022-09-24,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,10000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_013_600231_guarantee_backtest.json,2,"2022 年9 月23 日，根据《相互担保协议》及《相互担保协议之补充协议》
约定，公司与盛京银行朝阳分行签订了《银行承兑质押合同》（合同编号：
150211202209230101Z02），为凌钢集团与盛京银行朝阳分行签订的《银行承兑协
议》（合同编号：150211202209230101）项下签发日为2022 年9 月23 日，到期
日为2023 年2 月24 日，金额为人民币1.0 亿元的88 张银行承兑汇票提供质押
担保，凌钢集团就上述担保事项向公司提供反担保，并签署了《反担保合同》，
承担连带责任保证担保。",2022-09-24,2025-09-24
600231,凌源钢铁股份有限公司,G_ANSTEEL,2022-11-19,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,10000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_016_600231_guarantee_backtest.json,2,"2022 年11 月18 日，根据《相互担保协议》及《相互担保协议之补充协议》约定，公司与农业银行朝阳分行签订了编号为21100120220017404 、21100120220017409 和21100120220017410 号的《保证合同》，分别为凌钢集团与农业银行朝阳分行签订的期限为1 年，金额为人民币1 亿元、8,000 万元和7,000万元，编号为21010120220001123 、21010120220001124和21010120220001125 号的《流动资金借款合同》提供连带责任保证担保。",2022-11-19,2025-11-19
600231,凌源钢铁股份有限公司,G_ANSTEEL,2022-11-19,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,8000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_016_600231_guarantee_backtest.json,2,"2022 年11 月18 日，根据《相互担保协议》及《相互担保协议之补充协议》约定，公司与农业银行朝阳分行签订了编号为21100120220017404 、21100120220017409 和21100120220017410 号的《保证合同》，分别为凌钢集团与农业银行朝阳分行签订的期限为1 年，金额为人民币1 亿元、8,000 万元和7,000万元，编号为21010120220001123 、21010120220001124和21010120220001125 号的《流动资金借款合同》提供连带责任保证担保。",2022-11-19,2025-11-19
600231,凌源钢铁股份有限公司,G_ANSTEEL,2022-11-19,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,7000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_016_600231_guarantee_backtest.json,2,"2022 年11 月18 日，根据《相互担保协议》及《相互担保协议之补充协议》约定，公司与农业银行朝阳分行签订了编号为21100120220017404 、21100120220017409 和21100120220017410 号的《保证合同》，分别为凌钢集团与农业银行朝阳分行签订的期限为1 年，金额为人民币1 亿元、8,000 万元和7,000万元，编号为21010120220001123 、21010120220001124和21010120220001125 号的《流动资金借款合同》提供连带责任保证担保。",2022-11-19,2025-11-19
N_凌钢股份北票保国铁矿有限公司,凌钢股份北票保国铁矿有限公司,G_ANSTEEL,2022-12-03,credit_exposure,low,为子公司担保=low,190000.0,万元,guarantee_limit → 凌源钢铁股份有限公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_017_600231_guarantee_backtest.json,1,保国公司拟以其所持有的采矿权为公司向中国民生银行股份有限公司大连分行（以下简称“民生银行大连分行”）申请期限为2 年、金额为不超过人民币19 亿元的综合授信提供抵押担保；,2022-12-03,2023-12-03
N_凌源钢铁国际贸易有限公司,凌源钢铁国际贸易有限公司,,2022-12-03,credit_exposure,low,为子公司担保=low,10000.0,万元,guarantee_limit → 凌源钢铁股份有限公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_017_600231_guarantee_backtest.json,1,国贸公司拟为公司向上海浦东发展银行股份有限公司沈阳分行（以下简称“浦发银行沈阳分行”）申请期限为8 年、金额为人民币1 亿元的综合授信提供连带责任保证担保。,2022-12-03,2023-12-03
600231,凌源钢铁股份有限公司,G_ANSTEEL,2022-12-21,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,10000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_018_600231_guarantee_backtest.json,1,公司本次为凌钢集团与盛京银行股份有限公司朝阳分行（以下简称“盛京银行朝阳分行”）签订的1.0 亿元《银行承兑协议》提供质押担保。,2022-12-21,2025-12-21
N_凌源钢铁国际贸易有限公司,凌源钢铁国际贸易有限公司,,2022-12-29,credit_exposure,low,为子公司担保=low,30000.0,万元,guarantee_provided → 凌源钢铁股份有限公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_019_600231_guarantee_backtest.json,1,公司的全资子公司国贸公司为公司与盛京银行股份有限公司朝阳分行（以下简称“盛京银行朝阳分行”）签署的在2022 年6 月21 日至2024 年6 月21 日期间、金额为不超过人民币3 亿元的《最高额综合授信合同》项下发放的贷款、开出的信用证、保函、承兑汇票等和期限为96 个月（自2022 年12 月19 日至2030 年12 月18 日）、金额为人民币4 亿元的《固定资产借款合同》提供连带责任保证担保；,2022-12-29,2025-12-29
N_凌源钢铁国际贸易有限公司,凌源钢铁国际贸易有限公司,,2022-12-29,credit_exposure,low,为子公司担保=low,40000.0,万元,guarantee_provided → 凌源钢铁股份有限公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_019_600231_guarantee_backtest.json,1,公司的全资子公司国贸公司为公司与盛京银行股份有限公司朝阳分行（以下简称“盛京银行朝阳分行”）签署的在2022 年6 月21 日至2024 年6 月21 日期间、金额为不超过人民币3 亿元的《最高额综合授信合同》项下发放的贷款、开出的信用证、保函、承兑汇票等和期限为96 个月（自2022 年12 月19 日至2030 年12 月18 日）、金额为人民币4 亿元的《固定资产借款合同》提供连带责任保证担保；,2022-12-29,2025-12-29
N_凌钢股份北票保国铁矿有限公司,凌钢股份北票保国铁矿有限公司,G_ANSTEEL,2022-12-29,credit_exposure,low,为子公司担保=low,190000.0,万元,guarantee_provided → 凌源钢铁股份有限公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_019_600231_guarantee_backtest.json,1,保国公司以其所持有的3 宗采矿权为公司与中国人民民生银行股份有限公司大连分行（以下简称“民生银行大连分行”）签署的在2022 年11 月30 日至2024 年11 月29 日期间发生的、金额为不超过人民币19 亿元的《综合授信合同》项下的债权提供最高额抵押担保。,2022-12-29,2025-12-29
N_凌源钢铁国际贸易有限公司,凌源钢铁国际贸易有限公司,,2023-02-04,credit_exposure,low,为子公司担保=low,10000.0,万元,guarantee_provided → 凌源钢铁股份有限公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_021_600231_guarantee_backtest.json,2,根据上述决议，2023年2月2日，公司全资子公司国贸公司与浦发银行沈阳分行签署了《保证合同》（合同编号:YB7101202328012701），为公司向浦发银行沈阳分行申请的金额为1亿元、期限为8年的《固定资产贷款合同》（合同编号：71012023280127）提供连带责任保证担保。贷款资金专项用于“凌源钢铁股份有限公司炼钢产能置换建设项目”。上述担保无需提供反担保。,2023-02-02,2031-01-30
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-02-11,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,9800.0,万元,累计对外担保余额 0.98 亿元（总担保占净资产 36.07%）,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_022_600231_guarantee_backtest.json,,,2023-02-11,2024-02-11
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-02-11,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,10000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_022_600231_guarantee_backtest.json,2,2023 年2 月9 日，根据《相互担保协议》约定，公司与盛京银行朝阳分行签订了《质押合同》（合同编号：150211202302090101Z02），为凌钢集团与盛京银行朝阳分行签订的《银行承兑协议》（合同编号：150211202302090101）项下签发日为2023 年2 月9 日，到期日为2023 年8 月9 日，金额为人民币1.0 亿元的61 张银行承兑汇票提供质押担保，凌钢集团就上述担保事项向公司提供反担保，并签署了《反担保合同》，承担连带责任保证担保。,2023-02-09,2023-08-09
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-04,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,10000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_025_600231_guarantee_backtest.json,2,2023 年3 月3 日，根据《相互担保协议》约定，公司与盛京银行朝阳分行签订了《质押合同》（合同编号：150211202303020153Z03），为凌钢集团与盛京银行朝阳分行签订的《银行承兑协议》（合同编号：150211202303020153）项下，期限自2023 年3 月3 日始至2023 年9 月1 日止，金额为人民币1.0 亿元的75张银行承兑汇票提供质押担保，凌钢集团就上述担保事项向公司提供反担保，并签署了《反担保合同》，承担连带责任保证担保。,2023-03-03,2023-09-01
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-14,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,100000.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_026_600231_guarantee_backtest.json,4,"凌源钢铁
股份有限
公司 
凌源钢铁集
团有限责任
公司 
浙商银行 
10 购买原燃材料
等",2023-03-14,2024-03-14
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-14,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,40000.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_026_600231_guarantee_backtest.json,4,"盛京银行 
4",2023-03-14,2024-03-14
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-14,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,26400.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_026_600231_guarantee_backtest.json,4,"葫芦岛银行 
2.64",2023-03-14,2024-03-14
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-14,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,20000.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_026_600231_guarantee_backtest.json,4,"华夏银行 
2",2023-03-14,2024-03-14
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-14,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,13000.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_026_600231_guarantee_backtest.json,4,"葫芦岛农商行 
1.3",2023-03-14,2024-03-14
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-14,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,10000.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_026_600231_guarantee_backtest.json,4,"渤海银行 
1",2023-03-14,2024-03-14
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-25,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,315100.0,万元,累计对外担保余额 31.51 亿元（总担保占净资产 34.06%）,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_027_600231_guarantee_backtest.json,,,2023-03-25,2024-03-25
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-25,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,5000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_027_600231_guarantee_backtest.json,2,2023 年3 月24 日，根据《相互担保协议》约定，公司与盛京银行朝阳分行签订了《质押合同》（合同编号：150211202303230062Z03），为凌钢集团与盛京银行朝阳分行签订的《银行承兑协议》（合同编号：150211202303230062）项下，期限自2023 年3 月24 日始至2023 年9 月23 日止，金额为人民币0.5 亿元的33 张银行承兑汇票提供质押担保；,2023-03-24,2023-09-23
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-03-25,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,13000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_027_600231_guarantee_backtest.json,2,与葫芦岛农商行凌源支行签订了《保证合同》（合同编号：葫农商行2023 年凌支保字第0010 号），为凌钢集团与葫芦岛农商行凌源支行签订的《借款合同》（合同编号：葫农商行2023 年凌支借字第0011号）提供连带责任保证担保。,2023-03-24,2024-03-23
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-05-25,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,257300.0,万元,累计对外担保余额 25.73 亿元（总担保占净资产 33.38%）,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_031_600231_guarantee_backtest.json,,,2023-05-25,2024-05-25
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-17,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,10000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_032_600231_guarantee_backtest.json,2,2023 年6 月15 日，根据上述股东大会决议，公司与盛京银行朝阳分行签订了《质押合同》（合同编号：150211202306140009Z03），为凌钢集团与盛京银行朝阳分行签订的《银行承兑协议》（合同编号：150211202306140009）项下，期限自2023 年6 月15 日始至2023 年12 月13 日止，金额为人民币1.0 亿元的99张银行承兑汇票提供质押担保，该额度在公司2023 年第二季度为凌钢集团提供担保的计划范围内。,2023-06-15,2023-12-13
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-20,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,278400.0,万元,累计对外担保余额 27.84 亿元（总担保占净资产 34.18%）,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_033_600231_guarantee_backtest.json,,,2023-06-20,2024-06-20
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-20,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,50000.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_033_600231_guarantee_backtest.json,4,"金额单位：亿元 
担保方 
被担保方 
债权方 
担保金额 
资金用途 
凌源钢铁
股份有限
公司 
凌源钢铁集
团有限责任
公司 
平安银行 
5 
购买原燃材料",2023-06-20,2024-06-20
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-20,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,25000.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_033_600231_guarantee_backtest.json,4,"金额单位：亿元 
担保方 
被担保方 
债权方 
担保金额 
资金用途 
凌源钢铁
股份有限
公司 
凌源钢铁集
团有限责任
公司 
平安银行 
5 
购买原燃材料 
盛京银行 
2.5 
锦州银行 
5 
渤海银行 
2",2023-06-20,2024-06-20
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-20,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,50000.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_033_600231_guarantee_backtest.json,4,"金额单位：亿元 
担保方 
被担保方 
债权方 
担保金额 
资金用途 
凌源钢铁
股份有限
公司 
凌源钢铁集
团有限责任
公司 
平安银行 
5 
购买原燃材料 
盛京银行 
2.5 
锦州银行 
5 
渤海银行 
2",2023-06-20,2024-06-20
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-20,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,20000.0,万元,guarantee_limit → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_033_600231_guarantee_backtest.json,4,"金额单位：亿元 
担保方 
被担保方 
债权方 
担保金额 
资金用途 
凌源钢铁
股份有限
公司 
凌源钢铁集
团有限责任
公司 
平安银行 
5 
购买原燃材料 
盛京银行 
2.5 
锦州银行 
5 
渤海银行 
2",2023-06-20,2024-06-20
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-28,guarantee_balance,info,累计对外担保余额（合并报表外），用于承压评分的对外担保维度,268700.0,万元,累计对外担保余额 26.87 亿元（总担保占净资产 32.99%）,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_034_600231_guarantee_backtest.json,,,2023-06-28,2024-06-28
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-28,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,10000.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_034_600231_guarantee_backtest.json,2,2023 年6 月26 日，根据上述股东大会决议，公司与盛京银行朝阳分行签订了《质押合同》（合同编号：150211202306260052Z04），为凌钢集团与盛京银行朝阳分行签订的《银行承兑协议》（合同编号：150211202306260052）项下，期限自2023 年6 月26 日始至2023 年12 月20 日止，金额为人民币1.0 亿元的65张银行承兑汇票提供质押担保；,2023-06-26,2023-12-20
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-28,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,25800.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_034_600231_guarantee_backtest.json,2,与葫芦岛银行沈阳和平支行签订了《最高额保证合同》（合同编号：（葫银沈分）保字第6801072023001 号），为凌钢集团与葫芦岛银行沈阳和平支行签订的人民币2.58 亿元《最高额综合授信合同》（合同编号：（葫银沈分）授字第6801072023001 号）提供连带责任保证担保。,2023-06-26,2024-06-26
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-29,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,28600.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_035_600231_guarantee_backtest.json,1,公司本次为凌钢集团与华夏银行股份有限公司沈阳分行（以下简称“华夏银行沈阳分行”）签订的人民币2.86 亿元《最高额融资合同》提供连带责任保证担保。,2023-06-29,2026-06-29
N_凌钢股份北票保国铁矿有限公司,凌钢股份北票保国铁矿有限公司,G_ANSTEEL,2023-09-02,credit_exposure,low,为子公司担保=low,190000.0,万元,guarantee_provided → 凌源钢铁股份有限公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_038_600231_guarantee_backtest.json,1,"2022 年12 月27 日，凌钢股份北票保国铁矿有限公司（以下简称“保国公司”）
与民生银行大连分行签署了《最高额抵押合同》（公高抵字第ZH22D0000134432
号），以其所持有的3 宗采矿权为公司与民生银行大连分行签署的在2022 年11
月30 日至2024 年11 月29 日期间发生的、金额为不超过人民币19 亿元的《综
合授信合同》（公授信字第ZH2200000134432 号）项下的债权提供最高额抵押担
保。",2023-09-02,2026-09-02
N_凌钢股份北票保国铁矿有限公司,凌钢股份北票保国铁矿有限公司,G_ANSTEEL,2023-09-02,credit_exposure,low,为子公司担保=low,,万元,guarantee_provided → 凌源钢铁股份有限公司,outputs/backtest_linggang_freeze/guarantee/backtest_linggang_038_600231_guarantee_backtest.json,2,"2023 年8 月31 日，保国公司在辽宁省自然资源厅办理了铁蛋山采区（采矿
许可证证号: C2100002010062120067813）和黑山分区（采矿许可证证号: 
C2100002010062120067812）采矿权质押手续。",2023-09-02,2026-09-02
600231,凌源钢铁股份有限公司,G_ANSTEEL,,share_pledge,medium,"本次质押占其持股 >=80% high, >=50% medium",206530000.0,股,九江萍钢钢铁有限公司 质押给 中国银河证券股份有限公司,outputs/backtest_linggang_freeze/pledge/backtest_linggang_001_600231_pledge.json,1,"股东名称 
是否为控股
股东 
本次质押股数
(股) 
是否为限售股 
是否补
充质押 
质押起始日 
质押到期日 
质权人 
占其所持
股份比例
（%） 
占公司总
股本比例
（%） 
质押融资
资金用途 
九江萍钢钢铁
有限公司 
否 
206,530,000 
否 
否 
2022 年1 月
21 日 
2022 年4 月
20 日 
中国银河证
券股份有限
公司 
66.37 
7.24 
自身生产
经营",2022-01-21,2022-04-20
600231,凌源钢铁股份有限公司,G_ANSTEEL,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",222112000.0,股,凌钢集团 质押给 盛京银行股份有限公司朝阳分行,outputs/backtest_linggang_freeze/pledge/backtest_linggang_009_600231_pledge.json,2,"二、股份质押情况 
1.本次股份质押基本情况 
股东名称 
是否
为控
股股
东 
本次质押股
数（股） 
是否
为限
售股 
是否
补充
质押 
质押起
始日 
质押到期
日 
质权人 
占其
所持
股份
比例
（%） 
占公
司总
股本
比例
（%） 
质押融资
资金用途 
凌钢集团 
是 
222,112,000 
否 
否 
2022 年
8 月3 日 
无 
盛京银行股份有
限公司朝阳分行 
21.93 
7.79 
用于自身
生产经营 
注：本次质押登记未设具体期限，以实际办理时为准。本次质押涉及的被担保主债权到期日为2024
年6 月21 日。",2022-08-03,2023-08-03
600231,凌源钢铁股份有限公司,G_ANSTEEL,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",9500000.0,股,天津泰悦投资管理有限公司 质押给 国金证券股份有限公司,outputs/backtest_linggang_freeze/pledge/backtest_linggang_015_600231_pledge.json,1,"股东名称 
是否为控股
股东 
本次质押股数
(股) 
是否为限售股 
是否补
充质押 
质押起始日 
质押到期日 
质权人 
占其所持
股份比例
（%） 
占公司总
股本比例
（%） 
质押融资
资金用途 
天津泰悦投资
管理有限公司 
否 
9,500,000 
否 
是 
2022 年11
月2 日 
2024 年6 月
27 日 
国金证券股
份有限公司 
1.62 
0.33 
补充质押",2022-11-02,2024-06-27
600231,凌源钢铁股份有限公司,G_ANSTEEL,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",60500000.0,股,九江萍钢钢铁有限公司 质押给 中信证券股份有限公司,outputs/backtest_linggang_freeze/pledge/backtest_linggang_020_600231_pledge.json,1,"股东名称 
是否为控股
股东 
本次质押股数
(股) 
是否为限售股 
是否补
充质押 
质押起始日 
质押到期日 
质权人 
占其所持
股份比例
（%） 
占公司总
股本比例
（%） 
质押融资
资金用途 
九江萍钢钢铁
有限公司 
否 
60,500,000 
否 
否 
2022 年12
月28 日 
2023 年12
月28 日 
中信证券股
份有限公司 
19.44 
2.12 
自身生产
经营",2022-12-28,2023-12-28
600231,凌源钢铁股份有限公司,G_ANSTEEL,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",242000000.0,股,凌钢集团 质押给 民生银行大连分行,outputs/backtest_linggang_freeze/pledge/backtest_linggang_028_600231_pledge.json,2,"二、股份质押情况 
1.本次股份质押基本情况 
股东名称 
是否
为控
股股
东 
本次质押股
数（股） 
是否
为限
售股 
是否
补充
质押 
质押起
始日 
质押到期
日 
质权人 
占其
所持
股份
比例
（%） 
占公
司总
股本
比例
（%） 
质押融资
资金用途 
凌钢集团 
是 
242,000,000 
否 
否 
2023 年
3 月27
日 
无 
民生银行大连分
行 
23.89 
8.48 
用于生产
经营",2023-03-27,2024-03-27
600231,凌源钢铁股份有限公司,G_ANSTEEL,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",11000000.0,股,天津泰悦投资管理有限公司 质押给 国金证券股份有限公司,outputs/backtest_linggang_freeze/pledge/backtest_linggang_036_600231_pledge.json,1,"股东名称 
是否为控股
股东 
本次质押股数
(股) 
是否为限售股 
是否补
充质押 
质押起始日 
质押到期日 
质权人 
占其所持
股份比例
（%） 
占公司总
股本比例
（%） 
质押融资
资金用途 
天津泰悦投资
管理有限公司 
否 
11,000,000 
否 
是 
2023 年6 月
29 日 
2024 年6 月
27 日 
国金证券股
份有限公司 
1.86 
0.39 
补充质押",2023-06-29,2024-06-27
600231,凌源钢铁股份有限公司,G_ANSTEEL,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",24000000.0,股,天津泰悦投资管理有限公司 质押给 国金证券股份有限公司,outputs/backtest_linggang_freeze/pledge/backtest_linggang_045_600231_pledge.json,1,"股东名称 
是否为控股
股东 
本次质押股数
(股) 
是否为限售股 
是否补
充质押 
质押起始日 
质押到期日 
质权人 
占其所持
股份比例
（%） 
占公司总
股本比例
（%） 
质押融资
资金用途 
天津泰悦投资
管理有限公司 
否 
24,000,000 
否 
是 
2024 年2 月
8 日 
2024 年4 月
5 日 
国金证券股
份有限公司 
4.03 
0.84 
补充质押",2024-02-08,2024-04-05
600231,凌源钢铁股份有限公司,G_ANSTEEL,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",14000000.0,股,天津泰悦投资管理有限公司 质押给 国金证券股份有限公司,outputs/backtest_linggang_freeze/pledge/backtest_linggang_045_600231_pledge.json,1,"天津泰悦投资
管理有限公司 
否 
14,000,000 
否 
是 
2024 年2 月
8 日 
2024 年6 月
27 日 
国金证券股
份有限公司 
2.35 
0.49 
补充质押",2024-02-08,2024-06-27
