security_code,security_name,notice_date,task,title,doc_id,source_url,used_in
000708,中信特钢,2024-01-09,guarantee,关于子公司内部提供担保的公告,9769808,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-1/2024-01-09/9769808.PDF,guarantee
000708,中信特钢,2024-02-01,guarantee,关于子公司内部提供担保的公告,9814310,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-2/2024-02-01/9814310.PDF,guarantee
000708,中信特钢,2024-03-13,guarantee,关于子公司兴澄特钢向参股公司湖北中航冶钢特种钢材有限公司提供担保额度暨关联交易的公告,9868868,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-3/2024-03-13/9868868.PDF,
000708,中信特钢,2024-03-13,guarantee,关于子公司兴澄特钢向参股公司湖北中航冶钢特种钢材有限公司提供担保暨关联交易的公告,9868823,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-3/2024-03-13/9868823.PDF,
000708,中信特钢,2024-05-22,guarantee,关于子公司内部提供担保的公告,10228204,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-5/2024-05-22/10228204.PDF,guarantee
000708,中信特钢,2024-11-08,guarantee,关于全资子公司内部提供担保的公告,10582510,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-11/2024-11-08/10582510.PDF,
000708,中信特钢,2024-12-04,guarantee,关于2024年度子公司内部提供担保额度的公告,10625883,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-04/10625883.PDF,
000708,中信特钢,2024-12-27,guarantee,关于子公司内部提供担保的公告,10673151,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-27/10673151.PDF,guarantee
000708,中信特钢,2025-01-22,guarantee,关于子公司内部提供担保的公告,10720544,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-1/2025-01-22/10720544.PDF,guarantee
000708,中信特钢,2025-03-06,guarantee,关于全资子公司内部提供担保的公告2,10770784,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-3/2025-03-06/10770784.PDF,
000708,中信特钢,2025-03-06,guarantee,关于全资子公司内部提供担保的公告,10770748,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-3/2025-03-06/10770748.PDF,
000708,中信特钢,2025-03-20,guarantee,关于子公司兴澄特钢向参股公司湖北中航冶钢特种钢材有限公司提供担保暨关联交易的公告,10794392,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-3/2025-03-20/10794392.PDF,
000708,中信特钢,2025-04-16,guarantee,关于子公司内部提供担保的公告,10877026,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-4/2025-04-16/10877026.PDF,guarantee
000708,中信特钢,2025-06-26,guarantee,关于子公司内部提供担保的公告,11200873,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-6/2025-06-26/11200873.PDF,guarantee
000708,中信特钢,2025-12-31,guarantee,关于子公司内部提供担保的公告,11890502,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-31/11890502.PDF,guarantee
000708,中信特钢,2026-04-14,guarantee,关于子公司内部提供担保的公告,12082872,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-4/2026-04-14/12082872.PDF,guarantee
000708,中信特钢,2026-09-16,guarantee,关于子公司内部提供担保的公告,12603109,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-9/2026-09-16/12603109.PDF,guarantee
000708,中信特钢,2024-01-11,related_party,关于2024年日常关联交易预计的公告,9775526,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-1/2024-01-11/9775526.PDF,
000708,中信特钢,2024-08-20,related_party,关于新增2024年度日常关联交易预计的公告,10387769,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-8/2024-08-20/10387769.PDF,
000708,中信特钢,2024-12-04,related_party,关于2025年日常关联交易预计的公告,10625882,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-04/10625882.PDF,
000708,中信特钢,2025-08-20,related_party,关于新增2025年度日常关联交易预计的公告,11317125,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-8/2025-08-20/11317125.PDF,
000708,中信特钢,2025-12-31,related_party,关于2026年日常关联交易预计的公告,11890501,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-31/11890501.PDF,
000708,中信特钢,2026-08-21,related_party,关于新增2026年度日常关联交易预计的公告,12510731,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-8/2026-08-21/12510731.PDF,
000709,河钢股份,2024-06-07,capacity,关于邯钢新区二期项目投产的公告,10262469,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-6/2024-06-07/10262469.PDF,capacity
000709,河钢股份,2024-12-11,related_party,2025年度日常关联交易预计公告,10639310,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-11/10639310.PDF,
000709,河钢股份,2025-12-13,related_party,2026年度日常关联交易预计公告,11707854,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-13/11707854.PDF,
000717,中南股份,2024-04-29,capacity,2024年度基建技改项目投资框架计划的公告,10134078,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-4/2024-04-29/10134078.PDF,capacity
000717,中南股份,2025-03-29,capacity,2025年度基建技改项目投资框架计划的公告,10820789,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-3/2025-03-29/10820789.PDF,
000717,中南股份,2025-12-13,capacity,2025年度基建技改项目中期调整投资框架计划的公告,11704845,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-13/11704845.PDF,
000717,中南股份,2025-12-13,capacity,关于转让龙头寨码头建设项目在建工程暨关联交易的公告,11704843,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-13/11704843.PDF,
000717,中南股份,2026-04-08,capacity,2026年度基建技改项目投资框架计划的公告,12064806,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-4/2026-04-08/12064806.PDF,
000717,中南股份,2024-09-30,related_party,关于调整2024年度日常关联交易计划的公告,10507224,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-9/2024-09-30/10507224.PDF,
000717,中南股份,2024-12-14,related_party,关于公司2025年度日常关联交易计划的公告,10647383,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-14/10647383.PDF,
000717,中南股份,2025-12-13,related_party,关于调减2025年度日常关联交易预计额度及预计2026年度日常关联交易额度的公告,11704852,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-13/11704852.PDF,
000717,中南股份,2026-06-24,related_party,关于调整2026年度日常关联交易计划的公告,12406653,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-6/2026-06-24/12406653.PDF,
000761,本钢板材,2024-08-27,pledge,关于控股股东股份解除质押公告,10412803,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-8/2024-08-27/10412803.PDF,
000761,本钢板材,2024-12-06,related_party,关于签订日常关联交易框架协议的关联交易公告,10629531,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-06/10629531.PDF,
000761,本钢板材,2024-12-06,related_party,2025年日常关联交易预计公告,10629530,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-06/10629530.PDF,
000761,本钢板材,2025-12-26,related_party,2026年度日常关联交易预计公告,11875138,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-26/11875138.PDF,
000825,太钢不锈,2024-01-31,related_party,关于调整2024年与日常经营相关的关联交易预计公告,9812366,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-1/2024-01-31/9812366.PDF,
000825,太钢不锈,2025-01-02,related_party,关于2025年与日常经营相关的关联交易预计公告,10687960,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-1/2025-01-02/10687960.PDF,
000825,太钢不锈,2025-12-04,related_party,关于签署日常关联交易协议的公告,11665547,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-04/11665547.PDF,final_test
000825,太钢不锈,2025-12-04,related_party,关于2026年与日常经营相关的关联交易预计公告,11665544,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-04/11665544.PDF,final_test
000898,鞍钢股份,2024-03-29,related_party,3-鞍钢股份2024年度日常关联交易预计公告,9917692,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-3/2024-03-29/9917692.PDF,
000898,鞍钢股份,2024-10-25,related_party,关于签署日常关联交易框架协议的关联交易公告,10542519,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-10/2024-10-25/10542519.PDF,
000898,鞍钢股份,2025-03-31,related_party,2025年度日常关联交易预计公告,10833155,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-3/2025-03-31/10833155.PDF,
000898,鞍钢股份,2026-03-31,related_party,2026年度日常关联交易预计公告,12047346,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-3/2026-03-31/12047346.PDF,final_test
000932,华菱钢铁,2024-03-30,capacity,关于华菱涟钢实施冷轧高端家电板建设项目的投资公告2024-16,9927316,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-3/2024-03-30/9927316.PDF,
000932,华菱钢铁,2026-05-16,capacity,关于子公司华菱涟钢实施炼铁厂7#高炉及烧结等配套系统提质升级改造项目的投资公告,12326441,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-5/2026-05-16/12326441.PDF,capacity_v5
000932,华菱钢铁,2025-03-22,guarantee,关于2025年度为子公司提供担保额度预计的公告,10799801,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-3/2025-03-22/10799801.PDF,
000932,华菱钢铁,2026-03-31,guarantee,关于2026年度为子公司提供担保额度预计的公告,12046872,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-3/2026-03-31/12046872.PDF,guarantee_test
000932,华菱钢铁,2024-01-23,related_party,关于2024年与湖南钢铁集团日常关联交易预计额公告,9796879,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-1/2024-01-23/9796879.PDF,
000932,华菱钢铁,2025-01-22,related_party,关于2025年与湖南钢铁集团日常关联交易预计额公告,10721953,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-1/2025-01-22/10721953.PDF,
000932,华菱钢铁,2025-10-28,related_party,关于增加与湖南钢铁集团2025年日常关联交易预计的公告,11545626,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-10/2025-10-28/11545626.PDF,
000932,华菱钢铁,2026-01-23,related_party,关于2026年与湖南钢铁集团日常关联交易预计额公告,11929413,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-1/2026-01-23/11929413.PDF,related_test
000959,首钢股份,2024-06-08,guarantee,关于提供银行授信担保额度预计的关联交易公告,10265556,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-6/2024-06-08/10265556.PDF,
000959,首钢股份,2025-04-18,guarantee,关于提供银行授信担保额度预计的关联交易公告,10893238,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-4/2025-04-18/10893238.PDF,
000959,首钢股份,2025-05-17,guarantee,关于为参股公司提供银行授信担保额度预计的关联交易公告,11117130,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-5/2025-05-17/11117130.PDF,
000959,首钢股份,2026-05-30,guarantee,关于提供银行授信担保额度预计的关联交易公告,12361890,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-5/2026-05-30/12361890.PDF,
000959,首钢股份,2024-12-11,related_party,关于2025年度日常关联交易额预计情况的公告,10638358,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-11/10638358.PDF,
000959,首钢股份,2025-12-06,related_party,关于2026年度日常关联交易额预计情况的公告,11672577,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-06/11672577.PDF,related_dev
002075,沙钢股份,2024-05-21,guarantee,关于公司子公司之间提供担保的公告,10224310,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-5/2024-05-21/10224310.PDF,
002075,沙钢股份,2025-05-07,guarantee,关于公司子公司之间提供担保的公告,11090558,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-5/2025-05-07/11090558.PDF,
002075,沙钢股份,2026-05-27,guarantee,关于公司子公司之间提供担保的公告,12354270,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2026/2026-5/2026-05-27/12354270.PDF,
002075,沙钢股份,2024-04-26,related_party,关于调整2024年度日常关联交易预计的公告,10087618,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-4/2024-04-26/10087618.PDF,
002075,沙钢股份,2024-12-11,related_party,关于2025年度日常关联交易预计的公告,10639042,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-11/10639042.PDF,
002075,沙钢股份,2024-12-17,related_party,关于调整2024年度日常关联交易预计的公告,10652692,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2024/2024-12/2024-12-17/10652692.PDF,
002075,沙钢股份,2025-10-30,related_party,关于调整2025年度日常关联交易预计的公告,11566752,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-10/2025-10-30/11566752.PDF,final_test
002075,沙钢股份,2025-12-11,related_party,关于2026年度日常关联交易预计的公告,11691659,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2025/2025-12/2025-12-11/11691659.PDF,
